# Time_s	x	xdot	xddot	xdddot
7.775000	-0.097656	0.336914	0.786133	-1.684570
7.780000	-0.195312	-0.810547	0.087891	0.874023
7.785000	0.908203	-0.527344	-0.727539	0.034180
7.790000	1.279297	0.361328	-0.341797	-0.595703
7.795000	0.649414	0.644531	0.083008	-0.600586
7.800000	-0.175781	0.366211	1.113281	-1.801758
7.805000	-0.161133	-1.118164	0.004883	1.123047
7.810000	1.298828	-0.668945	-0.893555	0.068359
7.815000	1.791992	0.390625	-0.385742	-0.649414
7.820000	1.103516	0.703125	0.112305	-0.629883
7.825000	0.205078	0.498047	0.263672	-1.845703
7.830000	-0.322266	-0.268555	0.937500	0.839844
7.835000	0.405273	-0.864258	-0.595703	0.468750
7.840000	1.269531	0.004883	-0.581055	-0.400391
7.845000	1.000977	0.600586	-0.063477	-0.644531
7.850000	0.170898	0.581055	0.371094	-2.456055
7.855000	-0.410156	-0.473633	1.088867	1.147461
7.860000	0.654297	-1.098633	-0.761719	0.590820
7.865000	1.767578	-0.014648	-0.673828	-0.444336
7.870000	1.489258	0.668945	-0.048828	-0.708008
7.875000	0.576172	0.615234	0.190430	-0.537109
7.880000	-0.166016	0.258789	0.917969	-1.279297
7.885000	-0.097656	-0.883789	-0.102539	0.815430
7.890000	1.010742	-0.419922	-0.727539	-0.068359
7.895000	1.240234	0.424805	-0.278320	-0.620117
7.900000	0.551758	0.639648	0.107422	-1.010742
7.905000	-0.253906	0.239258	1.254883	-1.152344
7.910000	-0.024414	-1.186523	-0.214844	1.044922
7.915000	1.435547	-0.532227	-0.874023	-0.053711
7.920000	1.762695	0.473633	-0.307617	-0.678711
7.925000	0.996094	0.693359	0.146484	-0.605469
7.930000	0.122070	0.468750	0.366211	-1.992188
7.935000	-0.322266	-0.424805	0.751953	0.893555
7.940000	0.537109	-0.791016	-0.654297	0.351562
7.945000	1.293945	0.107422	-0.522461	-0.468750
7.950000	0.922852	0.625000	-0.014648	-0.629883
7.955000	0.073242	0.551758	0.556641	-2.539062
7.960000	-0.395508	-0.683594	0.786133	1.191406
7.965000	0.834961	-1.015625	-0.830078	0.454102
7.970000	1.801758	0.102539	-0.605469	-0.517578
7.975000	1.396484	0.688477	0.000000	-0.688477
7.980000	0.473633	0.590820	0.185547	-0.947266
7.985000	-0.219727	0.146484	1.010742	-0.727539
7.990000	0.014648	-0.917969	-0.263672	0.742188
7.995000	1.108398	-0.307617	-0.698242	-0.166016
8.000000	1.201172	0.488281	-0.219727	-0.629883
8.005000	0.454102	0.625000	0.126953	-1.499023
8.010000	-0.322266	0.087891	1.342773	-0.327148
8.015000	0.136719	-1.210938	-0.400391	0.947266
8.020000	1.552734	-0.395508	-0.834961	-0.170898
8.025000	1.704102	0.541992	-0.234375	-0.698242
8.030000	0.883789	0.683594	0.161133	-0.576172
8.035000	0.039062	0.439453	0.507812	-2.016602
8.040000	-0.302734	-0.581055	0.507812	0.913086
8.045000	0.678711	-0.708008	-0.703125	0.239258
8.050000	1.303711	0.200195	-0.463867	-0.517578
8.055000	0.830078	0.639648	0.019531	-0.625000
8.060000	-0.014648	0.517578	0.751953	-2.465820
8.065000	-0.336914	-0.869141	0.488281	1.201172
8.070000	1.010742	-0.903320	-0.874023	0.317383
8.075000	1.821289	0.214844	-0.527344	-0.576172
8.080000	1.293945	0.703125	0.048828	-0.668945
8.085000	0.375977	0.556641	0.185547	-1.323242
8.090000	-0.273438	0.019531	1.049805	-0.048828
8.095000	0.141602	-0.922852	-0.405273	0.649414
8.100000	1.181641	-0.195312	-0.664062	-0.258789
8.105000	1.142578	0.537109	-0.161133	-0.644531
8.110000	0.351562	0.615234	0.156250	-1.918945
8.115000	-0.371094	-0.092773	1.342773	0.659180
8.120000	0.307617	-1.201172	-0.561523	0.834961
8.125000	1.645508	-0.258789	-0.791016	-0.278320
8.130000	1.640625	0.595703	-0.166016	-0.708008
8.135000	0.776367	0.659180	0.180664	-0.551758
8.140000	-0.039062	0.390625	0.659180	-1.899414
8.145000	-0.253906	-0.717773	0.268555	0.903320
8.150000	0.800781	-0.620117	-0.727539	0.131836
8.155000	1.289062	0.292969	-0.400391	-0.561523
8.160000	0.737305	0.644531	0.058594	-0.615234
8.165000	-0.102539	0.444336	0.952148	-2.192383
8.170000	-0.253906	-1.020508	0.214844	1.166992
8.175000	1.181641	-0.786133	-0.893555	0.180664
8.180000	1.811523	0.317383	-0.449219	-0.620117
8.185000	1.196289	0.703125	0.087891	-0.654297
8.190000	0.283203	0.527344	0.209961	-1.640625
8.195000	-0.307617	-0.126953	1.020508	0.732422
8.200000	0.278320	-0.898438	-0.512695	0.556641
8.205000	1.240234	-0.083008	-0.620117	-0.332031
8.210000	1.074219	0.576172	-0.102539	-0.649414
8.215000	0.253906	0.600586	0.249023	-2.255859
8.220000	-0.400391	-0.292969	1.250000	1.069336
8.225000	0.498047	-1.157227	-0.678711	0.708008
8.230000	1.718750	-0.126953	-0.732422	-0.371094
8.235000	1.562500	0.639648	-0.097656	-0.708008
8.240000	0.668945	0.639648	0.185547	-0.517578
8.245000	-0.107422	0.327148	0.810547	-1.640625
8.250000	-0.175781	-0.825195	0.058594	0.864258
8.255000	0.927734	-0.512695	-0.732422	0.019531
8.260000	1.274414	0.371094	-0.332031	-0.595703
8.265000	0.639648	0.644531	0.087891	-0.600586
8.270000	-0.190430	0.346680	1.142578	-1.718750
8.275000	-0.141602	-1.132812	-0.034180	1.113281
8.280000	1.323242	-0.649414	-0.888672	0.053711
8.285000	1.791992	0.405273	-0.375977	-0.659180
8.290000	1.088867	0.703125	0.122070	-0.625000
8.295000	0.195312	0.498047	0.278320	-1.875000
8.300000	-0.322266	-0.288086	0.913086	0.849609
8.305000	0.415039	-0.854492	-0.605469	0.449219
8.310000	1.274414	0.024414	-0.571289	-0.405273
8.315000	0.996094	0.605469	-0.053711	-0.639648
8.320000	0.156250	0.576172	0.395508	-2.480469
8.325000	-0.405273	-0.502930	1.049805	1.157227
8.330000	0.678711	-1.088867	-0.776367	0.571289
8.335000	1.777344	0.000000	-0.664062	-0.454102
8.340000	1.474609	0.673828	-0.039062	-0.698242
8.345000	0.566406	0.615234	0.190430	-0.600586
8.350000	-0.170898	0.239258	0.932617	-1.215820
8.355000	-0.083008	-0.888672	-0.126953	0.810547
8.360000	1.030273	-0.405273	-0.717773	-0.083008
8.365000	1.240234	0.434570	-0.268555	-0.620117
8.370000	0.541992	0.639648	0.107422	-1.083984
8.375000	-0.268555	0.219727	1.274414	-1.040039
8.380000	-0.004883	-1.196289	-0.244141	1.035156
8.385000	1.455078	-0.517578	-0.869141	-0.073242
8.390000	1.752930	0.483398	-0.297852	-0.683594
8.395000	0.976562	0.688477	0.146484	-0.600586
8.400000	0.107422	0.468750	0.390625	-2.006836
8.405000	-0.322266	-0.454102	0.717773	0.898438
8.410000	0.561523	-0.786133	-0.664062	0.336914
8.415000	1.298828	0.122070	-0.517578	-0.473633
8.420000	0.913086	0.620117	-0.009766	-0.634766
8.425000	0.058594	0.546875	0.581055	-2.548828
8.430000	-0.385742	-0.708008	0.742188	1.196289
8.435000	0.864258	-0.996094	-0.839844	0.434570
8.440000	1.806641	0.122070	-0.595703	-0.522461
8.445000	1.386719	0.693359	0.009766	-0.688477
8.450000	0.463867	0.585938	0.185547	-1.010742
8.455000	-0.229492	0.131836	1.020508	-0.639648
8.460000	0.029297	-0.922852	-0.288086	0.732422
8.465000	1.118164	-0.292969	-0.698242	-0.180664
8.470000	1.196289	0.493164	-0.209961	-0.629883
8.475000	0.439453	0.625000	0.131836	-1.567383
8.480000	-0.327148	0.058594	1.347656	-0.185547
8.485000	0.161133	-1.215820	-0.429688	0.932617
8.490000	1.567383	-0.375977	-0.830078	-0.185547
8.495000	1.699219	0.551758	-0.224609	-0.698242
8.500000	0.874023	0.678711	0.166016	-0.576172
8.505000	0.029297	0.434570	0.537109	-2.011719
8.510000	-0.297852	-0.605469	0.468750	0.913086
8.515000	0.693359	-0.698242	-0.708008	0.224609
8.520000	1.303711	0.219727	-0.449219	-0.527344
8.525000	0.820312	0.639648	0.024414	-0.625000
8.530000	-0.029297	0.502930	0.781250	-2.441406
8.535000	-0.327148	-0.893555	0.444336	1.201172
8.540000	1.040039	-0.883789	-0.878906	0.297852
8.545000	1.821289	0.229492	-0.517578	-0.585938
8.550000	1.279297	0.703125	0.053711	-0.668945
8.555000	0.366211	0.551758	0.180664	-1.376953
8.560000	-0.283203	0.000000	1.049805	0.063477
8.565000	0.161133	-0.922852	-0.419922	0.639648
8.570000	1.191406	-0.175781	-0.664062	-0.268555
8.575000	1.132812	0.541992	-0.151367	-0.644531
8.580000	0.336914	0.615234	0.166016	-1.982422
8.585000	-0.375977	-0.122070	1.337891	0.815430
8.590000	0.336914	-1.201172	-0.581055	0.810547
8.595000	1.660156	-0.239258	-0.781250	-0.292969
8.600000	1.630859	0.605469	-0.151367	-0.708008
8.605000	0.761719	0.659180	0.180664	-0.541992
8.610000	-0.043945	0.385742	0.683594	-1.875000
8.615000	-0.244141	-0.737305	0.239258	0.898438
8.620000	0.825195	-0.605469	-0.727539	0.117188
8.625000	1.293945	0.302734	-0.390625	-0.566406
8.630000	0.722656	0.644531	0.063477	-0.610352
8.635000	-0.117188	0.429688	0.986328	-2.133789
8.640000	-0.244141	-1.040039	0.170898	1.166992
8.645000	1.201172	-0.766602	-0.893555	0.161133
8.650000	1.816406	0.327148	-0.444336	-0.629883
8.655000	1.181641	0.708008	0.092773	-0.649414
8.660000	0.273438	0.527344	0.209961	-1.679688
8.665000	-0.312500	-0.146484	1.010742	0.781250
8.670000	0.297852	-0.893555	-0.532227	0.541992
8.675000	1.240234	-0.068359	-0.615234	-0.346680
8.680000	1.064453	0.581055	-0.102539	-0.649414
8.685000	0.234375	0.595703	0.268555	-2.299805
8.690000	-0.405273	-0.322266	1.235352	1.088867
8.695000	0.522461	-1.152344	-0.693359	0.688477
8.700000	1.733398	-0.107422	-0.722656	-0.385742
8.705000	1.552734	0.639648	-0.092773	-0.708008
8.710000	0.649414	0.634766	0.185547	-0.517578
8.715000	-0.117188	0.312500	0.830078	-1.582031
8.720000	-0.166016	-0.834961	0.034180	0.859375
8.725000	0.937500	-0.498047	-0.727539	0.000000
8.730000	1.269531	0.375977	-0.327148	-0.605469
8.735000	0.625000	0.644531	0.092773	-0.644531
8.740000	-0.200195	0.332031	1.162109	-1.630859
8.745000	-0.122070	-1.142578	-0.068359	1.103516
8.750000	1.342773	-0.629883	-0.888672	0.029297
8.755000	1.787109	0.419922	-0.361328	-0.664062
8.760000	1.074219	0.703125	0.122070	-0.625000
8.765000	0.180664	0.493164	0.292969	-1.899414
8.770000	-0.322266	-0.312500	0.893555	0.859375
8.775000	0.444336	-0.844727	-0.615234	0.434570
8.780000	1.274414	0.039062	-0.566406	-0.419922
8.785000	0.981445	0.615234	-0.048828	-0.639648
8.790000	0.141602	0.576172	0.419922	-2.500000
8.795000	-0.405273	-0.537109	1.010742	1.162109
8.800000	0.708008	-1.079102	-0.786133	0.551758
8.805000	1.787109	0.019531	-0.654297	-0.463867
8.810000	1.464844	0.673828	-0.034180	-0.698242
8.815000	0.546875	0.610352	0.185547	-0.659180
8.820000	-0.180664	0.224609	0.947266	-1.137695
8.825000	-0.068359	-0.893555	-0.151367	0.795898
8.830000	1.044922	-0.385742	-0.717773	-0.097656
8.835000	1.240234	0.449219	-0.258789	-0.625000
8.840000	0.527344	0.639648	0.112305	-1.162109
8.845000	-0.278320	0.200195	1.289062	-0.927734
8.850000	0.019531	-1.201172	-0.273438	1.020508
8.855000	1.469727	-0.498047	-0.864258	-0.087891
8.860000	1.743164	0.498047	-0.288086	-0.688477
8.865000	0.966797	0.693359	0.146484	-0.600586
8.870000	0.097656	0.463867	0.410156	-2.016602
8.875000	-0.322266	-0.473633	0.683594	0.903320
8.880000	0.581055	-0.771484	-0.668945	0.322266
8.885000	1.298828	0.136719	-0.502930	-0.478516
8.890000	0.898438	0.625000	-0.004883	-0.629883
8.895000	0.048828	0.541992	0.610352	-2.543945
8.900000	-0.380859	-0.737305	0.698242	1.201172
8.905000	0.888672	-0.981445	-0.844727	0.415039
8.910000	1.811523	0.136719	-0.585938	-0.537109
8.915000	1.367188	0.693359	0.014648	-0.688477
8.920000	0.449219	0.576172	0.185547	-1.064453
8.925000	-0.244141	0.112305	1.025391	-0.546875
8.930000	0.048828	-0.922852	-0.307617	0.717773
8.935000	1.127930	-0.273438	-0.688477	-0.195312
8.940000	1.186523	0.502930	-0.205078	-0.629883
8.945000	0.424805	0.629883	0.131836	-1.630859
8.950000	-0.336914	0.039062	1.352539	-0.048828
8.955000	0.185547	-1.215820	-0.449219	0.917969
8.960000	1.582031	-0.356445	-0.825195	-0.205078
8.965000	1.689453	0.556641	-0.214844	-0.703125
8.970000	0.854492	0.673828	0.170898	-0.571289
8.975000	0.014648	0.424805	0.551758	-1.997070
8.980000	-0.288086	-0.625000	0.434570	0.913086
8.985000	0.712891	-0.683594	-0.708008	0.209961
8.990000	1.303711	0.229492	-0.444336	-0.532227
8.995000	0.800781	0.644531	0.029297	-0.620117
9.000000	-0.043945	0.493164	0.810547	-2.412109
9.005000	-0.322266	-0.917969	0.405273	1.196289
9.010000	1.064453	-0.874023	-0.878906	0.278320
9.015000	1.821289	0.244141	-0.507812	-0.595703
9.020000	1.259766	0.703125	0.063477	-0.668945
9.025000	0.351562	0.546875	0.185547	-1.425781
9.030000	-0.283203	-0.019531	1.049805	0.180664
9.035000	0.180664	-0.917969	-0.439453	0.625000
9.040000	1.201172	-0.161133	-0.654297	-0.283203
9.045000	1.123047	0.546875	-0.141602	-0.644531
9.050000	0.322266	0.615234	0.175781	-2.036133
9.055000	-0.385742	-0.151367	1.328125	0.947266
9.060000	0.366211	-1.191406	-0.600586	0.795898
9.065000	1.669922	-0.219727	-0.776367	-0.307617
9.070000	1.621094	0.615234	-0.146484	-0.708008
9.075000	0.742188	0.654297	0.180664	-0.541992
9.080000	-0.058594	0.371094	0.703125	-1.845703
9.085000	-0.234375	-0.751953	0.205078	0.893555
9.090000	0.839844	-0.585938	-0.727539	0.097656
9.095000	1.289062	0.312500	-0.375977	-0.576172
9.100000	0.708008	0.644531	0.068359	-0.605469
9.105000	-0.131836	0.419922	1.010742	-2.070312
9.110000	-0.229492	-1.059570	0.136719	1.162109
9.115000	1.225586	-0.747070	-0.893555	0.141602
9.120000	1.811523	0.341797	-0.429688	-0.629883
9.125000	1.166992	0.708008	0.102539	-0.639648
9.130000	0.258789	0.517578	0.224609	-1.718750
9.135000	-0.317383	-0.170898	1.000977	0.791016
9.140000	0.317383	-0.888672	-0.546875	0.527344
9.145000	1.245117	-0.053711	-0.610352	-0.361328
9.150000	1.049805	0.585938	-0.092773	-0.649414
9.155000	0.224609	0.590820	0.283203	-2.343750
9.160000	-0.405273	-0.356445	1.210938	1.103516
9.165000	0.551758	-1.142578	-0.708008	0.668945
9.170000	1.743164	-0.087891	-0.712891	-0.395508
9.175000	1.542969	0.649414	-0.083008	-0.708008
9.180000	0.639648	0.625000	0.185547	-0.512695
9.185000	-0.131836	0.302734	0.844727	-1.528320
9.190000	-0.156250	-0.844727	0.000000	0.849609
9.195000	0.957031	-0.478516	-0.727539	-0.009766
9.200000	1.259766	0.385742	-0.322266	-0.610352
9.205000	0.610352	0.644531	0.092773	-0.722656
9.210000	-0.209961	0.312500	1.186523	-1.538086
9.215000	-0.107422	-1.152344	-0.102539	1.093750
9.220000	1.367188	-0.615234	-0.888672	0.014648
9.225000	1.782227	0.429688	-0.351562	-0.664062
9.230000	1.059570	0.698242	0.131836	-0.620117
9.235000	0.170898	0.488281	0.307617	-1.923828
9.240000	-0.322266	-0.332031	0.864258	0.869141
9.245000	0.463867	-0.830078	-0.625000	0.419922
9.250000	1.279297	0.053711	-0.556641	-0.429688
9.255000	0.966797	0.615234	-0.043945	-0.634766
9.260000	0.126953	0.571289	0.449219	-2.514648
9.265000	-0.405273	-0.566406	0.966797	1.171875
9.270000	0.737305	-1.064453	-0.791016	0.532227
9.275000	1.787109	0.039062	-0.639648	-0.478516
9.280000	1.450195	0.678711	-0.024414	-0.698242
9.285000	0.532227	0.605469	0.190430	-0.717773
9.290000	-0.190430	0.214844	0.961914	-1.059570
9.295000	-0.053711	-0.908203	-0.180664	0.786133
9.300000	1.054688	-0.371094	-0.712891	-0.117188
9.305000	1.235352	0.454102	-0.249023	-0.625000
9.310000	0.512695	0.634766	0.112305	-1.235352
9.315000	-0.288086	0.175781	1.303711	-0.805664
9.320000	0.043945	-1.206055	-0.302734	1.005859
9.325000	1.489258	-0.473633	-0.864258	-0.107422
9.330000	1.733398	0.502930	-0.273438	-0.693359
9.335000	0.942383	0.688477	0.146484	-0.595703
9.340000	0.083008	0.458984	0.429688	-2.021484
9.345000	-0.322266	-0.498047	0.644531	0.908203
9.350000	0.600586	-0.761719	-0.678711	0.302734
9.355000	1.298828	0.151367	-0.498047	-0.493164
9.360000	0.883789	0.629883	0.000000	-0.629883
9.365000	0.034180	0.537109	0.634766	-2.534180
9.370000	-0.371094	-0.766602	0.654297	1.201172
9.375000	0.917969	-0.961914	-0.854492	0.390625
9.380000	1.816406	0.156250	-0.571289	-0.541992
9.385000	1.352539	0.693359	0.019531	-0.683594
9.390000	0.434570	0.576172	0.185547	-1.123047
9.395000	-0.249023	0.092773	1.035156	-0.444336
9.400000	0.068359	-0.927734	-0.327148	0.708008
9.405000	1.142578	-0.253906	-0.683594	-0.205078
9.410000	1.176758	0.507812	-0.190430	-0.629883
9.415000	0.410156	0.625000	0.136719	-1.699219
9.420000	-0.346680	0.009766	1.352539	0.097656
9.425000	0.214844	-1.215820	-0.478516	0.903320
9.430000	1.596680	-0.336914	-0.820312	-0.219727
9.435000	1.679688	0.566406	-0.205078	-0.708008
9.440000	0.834961	0.673828	0.175781	-0.561523
9.445000	0.004883	0.419922	0.576172	-1.987305
9.450000	-0.283203	-0.644531	0.400391	0.913086
9.455000	0.737305	-0.673828	-0.712891	0.190430
9.460000	1.303711	0.244141	-0.434570	-0.541992
9.465000	0.791016	0.644531	0.039062	-0.620117
9.470000	-0.058594	0.483398	0.844727	-2.368164
9.475000	-0.312500	-0.947266	0.361328	1.196289
9.480000	1.088867	-0.854492	-0.883789	0.258789
9.485000	1.821289	0.263672	-0.493164	-0.600586
9.490000	1.250000	0.703125	0.063477	-0.664062
9.495000	0.332031	0.541992	0.185547	-1.474609
9.500000	-0.292969	-0.043945	1.044922	0.292969
9.505000	0.200195	-0.917969	-0.458984	0.615234
9.510000	1.210938	-0.146484	-0.644531	-0.292969
9.515000	1.113281	0.551758	-0.131836	-0.649414
9.520000	0.307617	0.610352	0.190430	-2.089844
9.525000	-0.390625	-0.180664	1.313477	1.005859
9.530000	0.395508	-1.191406	-0.620117	0.776367
9.535000	1.684570	-0.200195	-0.766602	-0.322266
9.540000	1.611328	0.615234	-0.131836	-0.708008
9.545000	0.727539	0.654297	0.180664	-0.537109
9.550000	-0.068359	0.366211	0.722656	-1.806641
9.555000	-0.224609	-0.771484	0.175781	0.888672
9.560000	0.859375	-0.576172	-0.727539	0.078125
9.565000	1.289062	0.327148	-0.366211	-0.581055
9.570000	0.693359	0.644531	0.068359	-0.605469
9.575000	-0.146484	0.405273	1.044922	-2.006836
9.580000	-0.209961	-1.079102	0.097656	1.152344
9.585000	1.245117	-0.722656	-0.898438	0.122070
9.590000	1.811523	0.361328	-0.415039	-0.629883
9.595000	1.152344	0.708008	0.107422	-0.634766
9.600000	0.244141	0.512695	0.229492	-1.757812
9.605000	-0.322266	-0.195312	0.986328	0.805664
9.610000	0.341797	-0.878906	-0.561523	0.507812
9.615000	1.250000	-0.039062	-0.605469	-0.371094
9.620000	1.035156	0.590820	-0.083008	-0.649414
9.625000	0.209961	0.590820	0.307617	-2.377930
9.630000	-0.410156	-0.390625	1.181641	1.118164
9.635000	0.576172	-1.132812	-0.722656	0.649414
9.640000	1.748047	-0.068359	-0.703125	-0.410156
9.645000	1.523438	0.654297	-0.073242	-0.708008
9.650000	0.620117	0.629883	0.185547	-0.507812
9.655000	-0.136719	0.292969	0.869141	-1.459961
9.660000	-0.141602	-0.859375	-0.024414	0.849609
9.665000	0.971680	-0.468750	-0.727539	-0.024414
9.670000	1.259766	0.400391	-0.307617	-0.610352
9.675000	0.595703	0.639648	0.097656	-0.800781
9.680000	-0.229492	0.292969	1.210938	-1.435547
9.685000	-0.083008	-1.166992	-0.131836	1.083984
9.690000	1.381836	-0.590820	-0.883789	-0.004883
9.695000	1.782227	0.444336	-0.336914	-0.668945
9.700000	1.044922	0.698242	0.131836	-0.620117
9.705000	0.156250	0.483398	0.322266	-1.948242
9.710000	-0.322266	-0.361328	0.839844	0.878906
9.715000	0.483398	-0.825195	-0.629883	0.400391
9.720000	1.284180	0.068359	-0.546875	-0.439453
9.725000	0.957031	0.615234	-0.034180	-0.639648
9.730000	0.112305	0.566406	0.478516	-2.534180
9.735000	-0.400391	-0.600586	0.917969	1.181641
9.740000	0.766602	-1.049805	-0.805664	0.512695
9.745000	1.796875	0.053711	-0.629883	-0.483398
9.750000	1.435547	0.683594	-0.014648	-0.693359
9.755000	0.522461	0.600586	0.185547	-0.786133
9.760000	-0.205078	0.195312	0.971680	-0.966797
9.765000	-0.034180	-0.913086	-0.200195	0.776367
9.770000	1.074219	-0.356445	-0.708008	-0.126953
9.775000	1.225586	0.463867	-0.244141	-0.629883
9.780000	0.493164	0.634766	0.122070	-1.308594
9.785000	-0.297852	0.151367	1.313477	-0.678711
9.790000	0.068359	-1.206055	-0.332031	0.991211
9.795000	1.508789	-0.454102	-0.859375	-0.122070
9.800000	1.733398	0.517578	-0.263672	-0.698242
9.805000	0.932617	0.688477	0.156250	-0.590820
9.810000	0.073242	0.458984	0.454102	-2.026367
9.815000	-0.312500	-0.522461	0.605469	0.913086
9.820000	0.625000	-0.747070	-0.683594	0.288086
9.825000	1.303711	0.166016	-0.488281	-0.498047
9.830000	0.869141	0.634766	0.004883	-0.629883
9.835000	0.014648	0.532227	0.673828	-2.524414
9.840000	-0.366211	-0.795898	0.605469	1.201172
9.845000	0.942383	-0.952148	-0.864258	0.375977
9.850000	1.821289	0.170898	-0.561523	-0.556641
9.855000	1.337891	0.698242	0.029297	-0.678711
9.860000	0.419922	0.571289	0.185547	-1.181641
9.865000	-0.253906	0.073242	1.044922	-0.341797
9.870000	0.087891	-0.927734	-0.351562	0.693359
9.875000	1.157227	-0.244141	-0.678711	-0.219727
9.880000	1.166992	0.517578	-0.185547	-0.639648
9.885000	0.390625	0.620117	0.136719	-1.762695
9.890000	-0.356445	-0.014648	1.352539	0.249023
9.895000	0.244141	-1.215820	-0.502930	0.878906
9.900000	1.616211	-0.312500	-0.810547	-0.239258
9.905000	1.669922	0.576172	-0.190430	-0.708008
9.910000	0.820312	0.673828	0.170898	-0.561523
9.915000	-0.009766	0.415039	0.600586	-1.967773
9.920000	-0.278320	-0.664062	0.366211	0.913086
9.925000	0.756836	-0.654297	-0.717773	0.175781
9.930000	1.298828	0.258789	-0.424805	-0.546875
9.935000	0.776367	0.644531	0.043945	-0.620117
9.940000	-0.068359	0.473633	0.878906	-2.329102
9.945000	-0.297852	-0.966797	0.322266	1.191406
9.950000	1.113281	-0.834961	-0.888672	0.234375
9.955000	1.821289	0.278320	-0.483398	-0.610352
9.960000	1.240234	0.708008	0.068359	-0.659180
9.965000	0.322266	0.537109	0.190430	-1.523438
9.970000	-0.297852	-0.068359	1.044922	0.419922
9.975000	0.224609	-0.913086	-0.473633	0.600586
9.980000	1.220703	-0.126953	-0.639648	-0.307617
9.985000	1.098633	0.561523	-0.126953	-0.649414
9.990000	0.297852	0.605469	0.205078	-2.138672
9.995000	-0.395508	-0.209961	1.303711	1.025391
10.000000	0.424805	-1.181641	-0.629883	0.756836
